Neighborhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
Kecamatan Kiara Condong,-6.92193999999995,107.65000000000003,Warung Nasi AMPERA,-6.9394112824663345,107.66490300680572,Indonesian Restaurant
Kecamatan Kiara Condong,-6.92193999999995,107.65000000000003,Circle K,-6.9358309117722206,107.67292510263698,Convenience Store
Kecamatan Kiara Condong,-6.92193999999995,107.65000000000003,Indomaret arcamanik,-6.919761653418058,107.67249046136114,Department Store
Kecamatan Kiara Condong,-6.92193999999995,107.65000000000003,Arcamanik Endah Driving Range,-6.9087028233639165,107.67246838769465,Golf Course
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Dapoer Pandan Wangi,-6.928441573681033,107.62397234496494,Sundanese Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Batagor Isan,-6.931307841312973,107.62289909339168,Indonesian Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,HB Grill Garden,-6.923209613853381,107.62359849271182,Hotel Bar
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,The Papandayan,-6.923268952821498,107.62368500232697,Hotel
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Yellow Truck Coffee,-6.926420790814341,107.62484029414911,Coffee Shop
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Mie Kocok Karapitan,-6.929120412307334,107.61617606205509,Noodle House
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Starbucks,-6.938864265708973,107.6249882363113,Coffee Shop
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Sedep Malem Restoran Sunda,-6.924055377950192,107.6200448777998,Sundanese Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Pasar Tradisional Palasari,-6.93209420036814,107.6227315704424,Market
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Batagor H. Isan,-6.936072394107933,107.62093384871261,Food Truck
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Sabai Muay Thai,-6.922450189938979,107.61931701415803,Martial Arts School
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Dapur Thailand,-6.923633735950739,107.61678099632263,Thai Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Kartika Sari,-6.939799855654148,107.62559055201909,Bakery
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,KOZI a Coffee Lab.,-6.916535161169183,107.62088573780045,Coffee Shop
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Ngopi Doeloe,-6.926637690488891,107.62724514194939,Coffee Shop
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,D'fashion Textile & Tailor,-6.91903244102004,107.6240790165591,Tailor Shop
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,The Trans Luxury Hotel,-6.927106699290376,107.63608659640973,Hotel
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Ayam Goreng Nikmat (Panaitan),-6.919545302634475,107.61741233140819,Fried Chicken Joint
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Mercure Bandung City Centre,-6.92383257470318,107.61135185581975,Hotel
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Sate & Gule Kambing H.M. Harris,-6.922295762884219,107.61708928311286,Satay Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,"Nasi Jamblang ""Asli Khas Cirebon"" Mang Darma",-6.928353380218034,107.61812729414046,Indonesian Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Atmosphere Resort Café,-6.92671964988131,107.61344543315178,Café
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,RM. SABANA KAPAU LODAYA,-6.93199812731277,107.62452332101456,Indonesian Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Tanggo Pork Resto,-6.917240395117392,107.61518859821444,Indonesian Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Baskin-Robbins,-6.926590829150292,107.63456947042428,Ice Cream Shop
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,"CIZZ ""Cheesecake & Friends""",-6.916171205548722,107.63029983252162,Café
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Sushi Tei,-6.926133941595287,107.63601457409794,Sushi Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Prima Rasa,-6.915710040792358,107.62796935409702,Bakery
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Tribeca Urban Retreat™,-6.917131752539844,107.61356128312067,Salon / Barbershop
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,DHD photography,-6.934814068873351,107.62890994548798,Photography Studio
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Kedai Nyonya Rumah,-6.921428396309171,107.61685546641914,Indonesian Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Grand Asrilia Hotel,-6.93631,107.62437,Hotel
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,de Braga by ARTOTEL,-6.920393280323789,107.61016935110092,Hotel
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,SMK SANDHY PUTRA BANDUNG,-6.925510667644554,107.62435980263257,High School
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Lontong sayur padang uni RITA,-6.931621644718521,107.62226595599378,Diner
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Prima Rasa,-6.940399342286921,107.62608564275236,Bakery
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Rasa Bakery & Café,-6.918797,107.612202,Bakery
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Baso So'un & Mie Ayam Lodaya,-6.9183685310454415,107.61379466566402,Indonesian Meatball Place
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Ayam Bakar Taliwang Bersaudara,-6.935000770228552,107.6207017412605,Indonesian Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Kedai Mandiri,-6.923001,107.622663,Breakfast Spot
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Crowne Plaza Bandung,-6.917110099999999,107.6120066,Hotel
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Starbucks,-6.9213787518236085,107.60993396274178,Coffee Shop
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Museum Konferensi Asia Afrika,-6.921320102710573,107.6093507536822,Museum
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Wayout Rock n' Roll Gallery,-6.934078452565293,107.62011307424969,Shoe Store
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Mie Roemah,-6.940862152788039,107.61673674436729,Noodle House
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Wijaya Platinum Skincare,-6.929954734423819,107.61614207671535,Cosmetics Shop
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,éL Royale Hotel Bandung,-6.916102092125143,107.61060033675521,Hotel
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Tiga Negeri Music House,-6.91581858236595,107.62626415189872,Music Store
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Roti Bumbu Bakar Cari Rasa,-6.919402300680841,107.62270268053005,Bakery
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Surabi BKR,-6.939106842428747,107.61660542618064,Snack Place
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Yoshinoya,-6.92591011082554,107.63656484645759,Japanese Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Alisha Scraves & Pashminas,-6.937037764867955,107.63420353494406,Boutique
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Pasar Buku Palasari,-6.931973376043689,107.6222920129437,Bookstore
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Baso Malang LANGGENG ( BML ),-6.932189453802567,107.62471254542106,Indonesian Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Celebrity Fitness,-6.925706954400072,107.63668954231905,Gym / Fitness Center
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,BRODO,-6.915521373958409,107.62060791490252,Arts & Crafts Store
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,"Kupat Tahu Petis ""Uka-Uka"" | Batununggal",-6.934158474155237,107.6290665855984,Food Truck
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Rumah Makan Mergosari,-6.93070247962448,107.61592391517888,Indonesian Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Fellen (toko kue & makanan ringan),-6.924835418632891,107.62925644573322,Bakery
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,RM Ibu Haji Cijantung (IHC) d/h Ibu Haji Ciganea,-6.929828559800669,107.62009905909227,Indonesian Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Burger King,-6.9391008134778165,107.624771296978,Fast Food Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Sushi Tei,-6.9172057068734585,107.61331142543648,Sushi Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Waroeng Distrik Premier,-6.934070848310474,107.62528052652327,Café
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Bawean (Sweetheart),-6.912065043425317,107.62796583448285,Bakery
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,The Harvest Patissier & Chocolatier,-6.944707534746373,107.6300601359177,Dessert Shop
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Cafe Asix,-6.928247746237723,107.62156248025613,Café
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,RM Ibu Haji Cijantung Purwakarta dh Ciganea,-6.914914057714776,107.62781382580812,Indonesian Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Wingz O Wingz,-6.937968743095448,107.61990448829273,Wings Joint
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Koffie Korner,-6.914041860866008,107.62873132939237,Coffee Shop
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Marugame Udon,-6.910007505294955,107.62569950654768,Udon Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Mie Baso Ramdhan,-6.934505475326246,107.61308419479802,Noodle House
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Starbucks,-6.9170166856011255,107.6090998138335,Coffee Shop
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Pepper Lunch,-6.925439535173276,107.63632021772212,Japanese Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Sate Padang Pak Datuk,-6.9208563520985455,107.60809315912093,Indonesian Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Alun Alun Bandung,-6.921316415651863,107.6071081755556,Park
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,"Roger's Salon, Clinic and Spa",-6.9336522750271765,107.62539003916405,Salon / Barbershop
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Mih Kocok Mang Dadeng,-6.934395823186188,107.62418153515074,Noodle House
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,DING DONG Games,-6.934922395447433,107.62885532041838,Arcade
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Warung Kopi Purnama,-6.9199832198683495,107.60523216542404,Coffee Shop
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Toko Kue Bawean,-6.910018039625695,107.61812244891242,Bakery
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,TnC Tiramisu & Cafe by Chef Kamal,-6.933862866080675,107.61222684937003,Café
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Trans Studio Mall (TSM),-6.9254739650940085,107.63667354390861,Shopping Mall
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Ambrogio Patisserie,-6.908288393306484,107.61729039700475,Café
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Metro Trans Studio Mall,-6.926558211955434,107.63580069827266,Department Store
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Bellamie Boulangerie,-6.90695530922312,107.62375651148687,Bakery
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Nasi Goreng Podomoro - Bandung,-6.934746850756722,107.62653483340424,Diner
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Kolak Macan,-6.929409607307472,107.61930656955055,Vegetarian / Vegan Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Marugame Udon,-6.925681647913574,107.63654591954,Udon Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Trans Studio Bandung,-6.925325486027059,107.63651747196785,Theme Park
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Hotel Aryaduta Bandung,-6.909428286915108,107.61196106672287,Hotel
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Ayam Goreng Suharti,-6.928221992850027,107.61953654418491,Indonesian Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Ayam Goreng SuniaRatu,-6.917390962385482,107.60564130081228,Asian Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Happy-go-Lucky,-6.905905089922017,107.62595078137262,Boutique
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,De Paviljoen,-6.906199814622605,107.62057855440789,Hotel
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Bidakara Grand Savoy Homann,-6.922090228765743,107.61033296585082,Hotel
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,The Duck King,-6.925687920117173,107.6365894063556,Chinese Restaurant
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Rumah The Panasdalam,-6.9074457185916405,107.61825767067282,Community Center
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Pizza Hut,-6.937007941919227,107.62303675739182,Pizza Place
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Poetré Wax & Spa,-6.937049679779705,107.63291885025512,Spa
Kecamatan Lengkong,-6.928299999999979,107.62312000000009,Waroeng Mirah,-6.934944773093589,107.62872719945344,Indonesian Restaurant
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Borma Sukamiskin,-6.904630116137548,107.6758446274066,Department Store
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Stadion Arcamanik,-6.907152831462423,107.67361306707765,Athletics & Sports
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Saung Angklung Mang Udjo,-6.898132055655155,107.65519030617965,Performing Arts Venue
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Sate Solo Pak Surip,-6.9049483936281195,107.67915731364218,BBQ Joint
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Kresna Sea Food,-6.9074223823613,107.686614953441,Seafood Restaurant
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Lotek Mas Umar,-6.915996203537382,107.66131604181084,Indonesian Restaurant
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Pasar Kaget Pasir Jati,-6.9000915072173035,107.69790682412291,Park
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Toserba GRIYA,-6.9175353329567235,107.67584947746772,Grocery Store
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,RM. Ibu Haji Cijantung,-6.918216,107.674575,Restaurant
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,apotek K24,-6.914447,107.66344,Pharmacy
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Vidiz Baniar Beauty Clinic,-6.914514410715477,107.66433817044661,Spa
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Bubur Ayam Pak Imon,-6.915175726736362,107.66714782294929,Asian Restaurant
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Bubur Ayam Mang H. Oyo,-6.918050445409574,107.67550671250993,Breakfast Spot
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Mutiara Super Kitchen,-6.912764695775056,107.69295192737259,Furniture / Home Store
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Indomaret Arcamanik,-6.919765965176346,107.67309953673931,Convenience Store
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Ayam Penyet Joko Solo,-6.904090997595854,107.66729435237598,Indonesian Restaurant
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Dunkin',-6.909960832541444,107.68983364105225,Donut Shop
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Super Indo,-6.913608414210747,107.6605063344444,Supermarket
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Martabak Top Jakarta,-6.90881173460553,107.69069746418,Bakery
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Kopi Anjis (Antapani),-6.914956274009225,107.66608439991393,Coffee Shop
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Dunkin',-6.902143612227245,107.65577190699918,Donut Shop
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Indomaret,-6.90494522742263,107.6787641830063,Convenience Store
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Padasuka Baso,-6.903366121505745,107.65328191719698,Indonesian Meatball Place
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Mie Ayam Ceker Cikasungka,-6.921037551146372,107.67115779344988,Noodle House
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Indomaret,-6.902207123805793,107.65454725960305,Convenience Store
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Bakso Barbel Agung Hercules,-6.916463985326553,107.66849326929301,Indonesian Meatball Place
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Indomaret,-6.897973020110371,107.65483630079615,Convenience Store
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Indomaret,-6.92020649643409,107.68482886336494,Convenience Store
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,RM Ampera,-6.917372383916492,107.67564745582384,Indonesian Restaurant
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Indomaret,-6.919681777757321,107.67316213220867,Convenience Store
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,KRESNA Seafood Uber,-6.907438056674835,107.68668254873981,Seafood Restaurant
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Indomaret,-6.916934515950099,107.66201865912534,Convenience Store
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Bubur Ayam Cianjur Ibu Euis,-6.914689,107.664291,Breakfast Spot
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Mutiara Super Kitchen,-6.902169455813001,107.65577086940691,Furniture / Home Store
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Bale-M,-6.9205369863234125,107.67214539492785,Café
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Titi Anam Salon,-6.915535327492774,107.66087862905472,Salon / Barbershop
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Arcamanik Endah Driving Range,-6.9087028233639165,107.67246838769465,Golf Course
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Bubur Ayam Merdeka,-6.905319,107.681613,Food Truck
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Mie Ayam Superindo,-6.9137957878199225,107.66039751252585,Food Truck
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Funny Flower Salon and Spa,-6.916131812272721,107.66529054687649,Cosmetics Shop
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Indomaret arcamanik,-6.919761653418058,107.67249046136114,Department Store
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Pujasera Arcamanik,-6.9202053583721,107.68445836868493,Food Court
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,Lapangan Gasibu Mini (Gasmin),-6.916753433814676,107.66135715087292,Field
Kecamatan Mandalajati,-6.8951699999999505,107.67723000000007,GOR Bulutangkis Resko,-6.912421305502606,107.69442624563672,Stadium
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,McDonald's,-6.934457224559731,107.71778414897747,Fast Food Restaurant
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Transmart Carrefour,-6.925672483331304,107.71119904049742,Supermarket
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Stasiun Cimekar,-6.949686927126425,107.71451082359214,Train Station
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Rully Bistro Cafe & Resto,-6.932828534136141,107.72570804481435,Café
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Kartika Sari Ujung Berung,-6.9139767,107.69831,Bakery
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Ubertos XXI,-6.9157467,107.69663,Movie Theater
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Hoka Hoka Bento,-6.919982826548924,107.71510221460859,Japanese Restaurant
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,MaxOne Hotels,-6.93722104083418,107.69712924957274,Hotel
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Pizza Hut,-6.936167592312979,107.70748731253536,Pizza Place
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Roemah bata,-6.931945905940183,107.67907626788295,Pool
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Mutiara Super Kitchen,-6.912764695775056,107.69295192737259,Furniture / Home Store
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Eat Boss,-6.937266304569578,107.69719094038008,Café
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Mizan Media Utama,-6.924983506663216,107.68852323805417,Bookstore
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Pasar Cimol Gedebage,-6.933360551664042,107.69817856547454,Clothing Store
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Stadion Gelora Bandung Lautan Api (GBLA),-6.957610581460905,107.7106475830078,Soccer Stadium
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,RM Riung Panyileukan,-6.93604855006592,107.70031709247168,Fried Chicken Joint
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Rumah Makan Ponyo,-6.936716140055331,107.72958749827293,Sundanese Restaurant
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Mepro Convention & Concert Hall,-6.9353086794498555,107.68655752394935,Concert Hall
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Borma Cipadung,-6.926536265616661,107.71074716407661,Department Store
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Inul Vizta Family KTV,-6.915596262339199,107.69616386096601,Karaoke Bar
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,The Coffee Bean & Tea Leaf,-6.92550826679257,107.7112571545407,Coffee Shop
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Borma,-6.937321123895213,107.73117715764997,Grocery Store
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Super Indo,-6.916210922901091,107.70549988794068,Supermarket
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,BAKSO MANTEP CILENGKRANG,-6.924935769783695,107.71094799041748,Indonesian Restaurant
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Saung Legit,-6.928216123637329,107.71164238886519,Indonesian Restaurant
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Alun-alun Ujung Berung,-6.914117933856385,107.70130071921365,Plaza
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Dunkin',-6.909960832541444,107.68983364105225,Donut Shop
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,RM. DJ RESTO,-6.932137880185727,107.71495443564791,Café
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Pasar Gedebage,-6.935183815443378,107.69769290026707,Market
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Dunkin',-6.9141334801308805,107.69805714909309,Donut Shop
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Indomaret,-6.93194550689359,107.71543757574314,Convenience Store
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Indomaret,-6.92020649643409,107.68482886336494,Convenience Store
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Waroenk Nenek Chick & Steak,-6.930635002334057,107.7128125183207,Café
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Warunk Upnormal,-6.914133306758096,107.70099967718124,Café
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Toserba Griya Ujungberung,-6.9152293361330885,107.7038530481303,Department Store
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Panyileukan,-6.940176199334685,107.71569198790705,Arcade
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Alfamart DC Bandung 1,-6.9370867658224835,107.68745596064888,Grocery Store
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Smfutsal stadium,-6.919088,107.708354,Soccer Field
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Bakso Malang Fortuna,-6.915952075231173,107.71445462183392,Food Truck
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Kedai Kawani,-6.915017647844244,107.71743818674274,Café
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,Pujasera Arcamanik,-6.9202053583721,107.68445836868493,Food Court
Kecamatan Panyileukan,-6.931519999999978,107.70584000000008,"BASO""MAS GIMIN""",-6.9176915900925,107.6841755596659,Noodle House
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,Juaro Petshop,-6.942876311490828,107.66197085380554,Pet Store
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,Depo Bangunan,-6.939497776405209,107.67152084542698,Hardware Store
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,CGV Cinemas,-6.943065141883302,107.65869108831419,Multiplex
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,Pasar Sumber Hurip Margahayuraya,-6.940133852563091,107.66391234881762,Flea Market
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,Roemah bata,-6.931945905940183,107.67907626788295,Pool
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,McDonald's,-6.939505580520009,107.66272388615792,Fast Food Restaurant
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,Ayam Bakar KQ-5,-6.939155733737954,107.66450340866534,Indonesian Restaurant
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,Richeese Factory,-6.939366043710325,107.66579103381993,Fast Food Restaurant
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,Justus Steak House,-6.942654905829593,107.65871799942033,Steakhouse
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,Andalus (Juice Bar),-6.945723768414477,107.66673331337424,Turkish Restaurant
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,Domino's Pizza,-6.940218439644727,107.66714973770094,Pizza Place
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,RM. Padang Selamat,-6.960030716852329,107.66229366863027,Asian Restaurant
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,Ace Hardware,-6.943270367365647,107.65833914279938,Hardware Store
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,AL ASAAR CHINESE & SEAFOOD,-6.944174157397644,107.66705291209205,Chinese Restaurant
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,PHD (Pizza Hut Delivery),-6.941457002475996,107.66728884558034,Pizza Place
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,Sub7ero Frozen,-6.951706589265501,107.66536398610576,Ice Cream Shop
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,Helios Fitness,-6.942145880481639,107.65861698759124,Gym
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,RM Soto Sadang Purwakarta,-6.9384469081534785,107.67023768055361,Asian Restaurant
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,"""Guest House Rumah Ungu""",-6.943470691183321,107.66531398639205,Motel
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,Griya Metro,-6.939724981867199,107.66650616035139,Department Store
Kecamatan Rancasari,-6.9477699999999345,107.67473000000007,Santiago Martabak Bangka,-6.9411535595967635,107.66383243476348,Sandwich Place
